ANO,MES,DIA,ID,CT0,GAP0,R
2016,7,7,127,0.5298507462686567,65.0,-1
2016,7,8,128,-0.1944444444444444,465.0,-1
2016,7,11,129,0.7292817679558011,95.0,-1
2016,7,12,130,0.689873417721519,600.0,-1
2016,7,13,131,-0.4074074074074074,75.0,-1
2016,7,14,132,0.495049504950495,610.0,-1
2016,7,15,133,-0.1893939393939394,-85.0,0
2016,7,18,134,0.09821428571428571,135.0,-1
2016,7,19,135,0.948220064724919,-450.0,-1
2016,7,20,136,0.7,-70.0,0
2016,7,21,137,-0.4036144578313253,-60.0,-1
2016,7,22,138,0.4256756756756757,-25.0,-1
2016,7,25,139,0.2043795620437956,-80.0,0
2016,7,26,140,0.02515723270440252,200.0,-1
2016,7,27,141,-0.448,190.0,-1
2016,7,28,142,-0.4172661870503597,-300.0,0
2016,7,29,143,0.3314285714285714,-240.0,-1
2016,8,1,144,0.7489539748953975,-285.0,0
2016,8,2,145,-0.4976076555023923,-175.0,-1
2016,8,3,146,-0.2807692307692308,-150.0,-1
2016,8,4,147,0.7695035460992907,120.0,-1
2016,8,5,148,0.2690355329949238,70.0,0
2016,8,8,149,-0.0958904109589041,115.0,-1
2016,8,9,150,-0.09322033898305085,90.0,-1
2016,8,10,151,-0.1111111111111111,10.0,1
2016,8,11,152,-0.8249027237354085,185.0,-1
2016,8,12,153,0.9778481012658228,-135.0,-1
2016,8,15,154,-0.3525641025641026,120.0,-1
2016,8,16,155,0.6801801801801802,-175.0,-1
2016,8,17,156,-0.4552845528455284,960.0,-1
2016,8,18,157,0.7046979865771812,-325.0,0
2016,8,19,158,-0.1328125,-370.0,-1
2016,8,22,159,0.6394557823129252,-425.0,1
2016,8,23,160,-0.791970802919708,350.0,-1
2016,8,24,161,-0.3736263736263736,-120.0,-1
2016,8,25,162,0.2124352331606218,-400.0,0
2016,8,26,163,0.2846715328467153,25.0,-1
2016,8,29,164,0.02950819672131148,-85.0,-1
2016,8,30,165,0.6604477611940298,-60.0,0
2016,8,31,166,-0.03597122302158273,135.0,1
2016,9,1,167,-0.9054054054054054,335.0,-1
2016,9,2,168,0.5031055900621118,155.0,-1
2016,9,5,169,0.7652439024390244,-5.0,0
2016,9,6,170,-0.009009009009009009,100.0,0
2016,9,8,171,0.3316326530612245,-275.0,-1
2016,9,9,172,0.310077519379845,-200.0,1
2016,9,12,173,-0.9771309771309772,-380.0,-1
2016,9,13,174,0.9027777777777778,-370.0,1
2016,9,14,175,-0.7409470752089137,345.0,-1
2016,9,15,176,-0.223021582733813,290.0,-1
2016,9,16,177,0.3861386138613861,-485.0,0
2016,9,19,178,-0.1160220994475138,460.0,-1
2016,9,20,179,-0.284263959390863,285.0,0
2016,9,21,180,-0.3246753246753247,465.0,-1
2016,9,22,181,0.3234200743494424,165.0,-1
2016,9,23,182,0.3922651933701657,-100.0,0
2016,9,26,183,-0.3563218390804598,-500.0,0
2016,9,27,184,-0.3804347826086957,75.0,0
2016,9,28,185,0.3127753303964758,175.0,-1
2016,9,29,186,0.6708860759493671,-25.0,1
2016,9,30,187,-0.8762541806020067,80.0,-1
2016,10,3,188,0.06535947712418301,235.0,-1
2016,10,4,189,0.6078431372549019,0.0,0
2016,10,5,190,-0.04,190.0,-1
2016,10,6,191,0.4626168224299065,-145.0,-1
2016,10,7,192,0.6627218934911243,-150.0,-1
2016,10,10,193,0.8,170.0,0
2016,10,11,194,0.831858407079646,-120.0,0
2016,10,13,195,-0.8833333333333333,795.0,-1
2016,10,14,196,0.5,310.0,-1
2016,10,17,197,0.7028985507246377,-225.0,-1
2016,10,18,198,0.9637096774193549,45.0,-1
2016,10,19,199,0.6285714285714286,-100.0,-1
2016,10,20,200,-0.2666666666666667,-320.0,-1
2016,10,21,201,0.5212355212355212,-295.0,-1
2016,10,24,202,0.4128440366972477,410.0,-1
2016,10,25,203,-0.456140350877193,-130.0,0
2016,10,26,204,-0.186046511627907,-435.0,-1
2016,10,27,205,0.6256684491978609,-180.0,-1
2016,10,28,206,0.3567567567567568,-75.0,-1
2016,10,31,207,0.2067307692307692,-45.0,-1
2016,11,1,208,0.9430379746835443,220.0,1
2016,11,3,209,-0.8495934959349594,-470.0,-1
2016,11,4,210,-0.5526315789473685,0.0,-1
2016,11,7,211,-0.1174242424242424,1230.0,-1
2016,11,8,212,0.8990825688073395,-235.0,-1
2016,11,9,213,0.06711409395973154,-1990.0,-1
2016,11,10,214,0.3168654173764907,410.0,1
2016,11,11,215,-0.6836601307189543,-420.0,-1
2016,11,14,216,-0.474036850921273,20.0,-1
2016,11,16,217,0.3023255813953488,700.0,-1
2016,11,17,218,0.2619718309859155,40.0,1
2016,11,18,219,-0.6724137931034483,-390.0,-1
2016,11,21,220,0.5656565656565656,350.0,-1
2016,11,22,221,0.8704663212435233,715.0,-1
2016,11,23,222,0.2591093117408907,-155.0,-1
2016,11,24,223,-0.02450980392156863,-45.0,0
2016,11,25,224,-0.72,-735.0,-1
2016,11,28,225,0.7407407407407407,-395.0,-1
2016,11,29,226,0.9753424657534246,-425.0,0
2016,11,30,227,-0.9211267605633803,735.0,-1
2016,12,1,228,0.203125,-280.0,1
2016,12,2,229,-0.8196428571428571,-175.0,-1
2016,12,5,230,0.3983228511530398,485.0,0
2016,12,6,231,-0.8583333333333333,-665.0,-1
2016,12,7,232,0.8240165631469979,405.0,0
2016,12,8,233,-0.055,320.0,1
2016,12,9,234,-0.7272727272727273,60.0,0
2016,12,12,235,-0.16,-605.0,-1
2016,12,13,236,-0.6636771300448431,435.0,-1
2016,12,14,237,-0.2113821138211382,670.0,0
2016,12,15,238,-0.6837060702875399,70.0,-1
2016,12,16,239,0.4931506849315068,0.0,-1
2016,12,19,240,-0.175609756097561,-60.0,1
2016,12,20,241,-0.8099688473520249,130.0,-1
2016,12,21,242,0.4397905759162304,-150.0,0
2016,12,22,243,0.0449438202247191,-90.0,0
2016,12,23,244,-0.2541436464088398,-120.0,-1
2016,12,26,245,0.9541284403669725,-90.0,-1
2016,12,27,246,0.85625,0.0,0
2016,12,28,247,-0.1455696202531646,135.0,-1
2016,12,29,248,0.8806584362139918,-85.0,0
2017,1,2,249,0.2752293577981652,-150.0,-1
2017,1,3,250,-0.8905109489051095,520.0,-1
2017,1,4,251,0.9292682926829269,-115.0,-1
2017,1,5,252,-0.09722222222222222,-35.0,-1
2017,1,6,253,0.1976744186046512,25.0,0
2017,1,9,254,-0.2184873949579832,-150.0,-1
2017,1,10,255,0.1005586592178771,160.0,0
2017,1,11,256,0.7540983606557377,190.0,0
2017,1,12,257,-0.1459227467811159,1220.0,0
2017,1,13,258,0.3608247422680412,-90.0,-1
2017,1,16,259,-0.2530120481927711,-275.0,-1
2017,1,17,260,0.4676258992805755,-250.0,-1
2017,1,18,261,0.515625,-50.0,0
2017,1,19,262,-0.4217687074829932,-120.0,0
2017,1,20,263,0.3641025641025641,-135.0,-1
2017,1,23,264,0.65,-5.0,-1
2017,1,24,265,0.9822695035460993,-50.0,0
2017,1,26,266,-0.1048387096774194,750.0,0
2017,1,27,267,-0.7578125,15.0,0
2017,1,30,268,-0.2972972972972973,-290.0,1
2017,1,31,269,-0.8907103825136612,105.0,-1
2017,2,1,270,0.3825503355704698,210.0,-1
2017,2,2,271,-0.02010050251256281,-170.0,-1
2017,2,3,272,-0.1386138613861386,-290.0,-1
2017,2,6,273,0.673728813559322,-95.0,0
2017,2,7,274,-0.6956521739130435,215.0,0
2017,2,8,275,-0.2135416666666667,280.0,0
2017,2,9,276,0.4684014869888476,40.0,-1
2017,2,10,277,-0.2894736842105263,390.0,-1
2017,2,13,278,0.7136929460580913,100.0,-1
2017,2,14,279,0.7167630057803468,80.0,0
2017,2,15,280,-0.2076502732240437,1390.0,-1
2017,2,16,281,0.8066037735849056,-245.0,-1
2017,2,17,282,0.01796407185628742,-325.0,-1
2017,2,20,283,0.1866666666666667,460.0,-1
2017,2,21,284,0.7092198581560284,220.0,0
2017,2,22,285,0.5689655172413793,-330.0,0
2017,2,23,286,-0.3643410852713178,255.0,-1
2017,2,24,287,-0.6609442060085837,-335.0,-1
2017,3,2,288,-0.5886524822695035,-315.0,1
2017,3,3,289,-0.667910447761194,100.0,-1
2017,3,6,290,0.652,-355.0,-1
2017,3,7,291,-0.02469135802469136,-135.0,0
2017,3,8,292,-0.6428571428571429,0.0,1
2017,3,9,293,-0.7318840579710145,-205.0,-1
2017,3,10,294,0.03225806451612903,385.0,-1
2017,3,13,295,-0.16,445.0,-1
2017,3,14,296,0.4452554744525548,-305.0,-1
2017,3,15,297,-0.4147727272727273,440.0,-1
2017,3,16,298,0.5364583333333334,250.0,1
2017,3,17,299,-0.7416666666666667,200.0,1
2017,3,20,300,-0.7937649880095923,-60.0,-1
2017,3,21,301,0.3213114754098361,200.0,1
2017,3,22,302,-0.9242105263157895,-310.0,-1
2017,3,23,303,0.5921052631578947,10.0,-1
2017,3,24,304,0.08368200836820083,-140.0,-1
2017,3,27,305,0.702247191011236,-735.0,-1
2017,3,28,306,0.7643097643097643,0.0,-1
2017,3,29,307,-0.07865168539325842,75.0,-1
2017,3,30,308,0.8966789667896679,-320.0,0
2017,3,31,309,-0.0880503144654088,-330.0,-1
2017,4,3,310,-0.1739130434782609,250.0,-1
2017,4,4,311,0.2734375,-265.0,-1
2017,4,5,312,0.7383720930232558,320.0,1
2017,4,6,313,-0.8785310734463276,155.0,-1
2017,4,7,314,-0.4262295081967213,-150.0,-1
2017,4,10,315,0.3800738007380074,-125.0,0
2017,4,11,316,0.02040816326530612,-40.0,1
2017,4,12,317,0.0759493670886076,535.0,0
2017,4,13,318,-0.4154929577464789,-165.0,-1
2017,4,17,319,-0.7358490566037735,255.0,-1
2017,4,18,320,0.9463722397476341,-555.0,-1
2017,4,19,321,0.08247422680412371,200.0,1
2017,4,20,322,-0.7132867132867133,420.0,-1
2017,4,24,323,-0.02395209580838323,875.0,0
2017,4,25,324,-0.1491228070175439,80.0,-1
2017,4,26,325,0.3422053231939163,-195.0,-1
2017,4,27,326,-0.1235294117647059,240.0,0
2017,4,28,327,-0.3464912280701755,270.0,-1
2017,5,2,328,0.4677419354838709,300.0,-1
2017,5,3,329,0.8397212543554007,-295.0,0
2017,5,4,330,-0.8045977011494253,40.0,1
2017,5,5,331,-0.9787985865724381,60.0,-1
2017,5,8,332,0.7147887323943662,-240.0,-1
2017,5,9,333,0.2208588957055215,160.0,-1
2017,5,10,334,0.4578313253012048,375.0,-1
2017,5,11,335,0.7644230769230769,-105.0,-1
2017,5,12,336,0.1693548387096774,60.0,0
2017,5,15,337,0.4972677595628415,355.0,0
2017,5,16,338,0.3157894736842105,110.0,0
2017,5,17,339,0.1464968152866242,-365.0,1
2017,5,18,340,-0.7073170731707317,-6805.0,1
2017,5,19,341,0.05276595744680851,1810.0,-1
2017,5,22,342,-0.1142857142857143,-570.0,-1
2017,5,23,343,-0.1685714285714286,-215.0,-1
2017,5,24,344,0.6884272997032641,-270.0,-1
2017,5,25,345,0.5393939393939394,-170.0,-1
2017,5,26,346,0.05813953488372093,-235.0,-1
2017,5,29,347,0.8095238095238095,-200.0,-1
2017,5,30,348,-0.1160714285714286,-155.0,-1
2017,5,31,349,0.2238805970149254,-270.0,1
2017,6,1,350,-0.7173144876325088,85.0,-1
2017,6,2,351,-0.4085106382978723,235.0,0
2017,6,5,352,-0.3161290322580645,-10.0,-1
2017,6,6,353,0.1611111111111111,-380.0,-1
2017,6,7,354,0.7032520325203252,50.0,0
2017,6,8,355,0.1518987341772152,80.0,0
2017,6,9,356,-0.5990990990990991,285.0,-1
2017,6,12,357,-0.7523809523809524,-70.0,0
2017,6,13,358,-0.3839662447257384,295.0,-1
2017,6,14,359,-0.3174603174603174,1105.0,-1
2017,6,16,360,-0.05092592592592592,-130.0,0
2017,6,19,361,-0.02479338842975207,135.0,-1
2017,6,20,362,0.3602941176470588,-225.0,1
2017,6,21,363,-0.9966996699669967,260.0,-1
2017,6,22,364,0.1258741258741259,55.0,-1
2017,6,23,365,0.6611570247933884,-115.0,0
2017,6,26,366,-0.1473684210526316,225.0,-1
2017,6,27,367,0.9845559845559846,-445.0,0
2017,6,28,368,-0.6065573770491803,50.0,0
2017,6,29,369,0.3873239436619718,435.0,0
2017,6,30,370,-0.1145833333333333,250.0,-1
2017,7,3,371,0.1910828025477707,250.0,0
2017,7,4,372,0.2828282828282828,-145.0,-1
2017,7,5,373,0.7352941176470589,-95.0,0
2017,7,6,374,-0.1455696202531646,-190.0,0
2017,7,7,375,-0.7975460122699386,195.0,0
2017,7,10,376,-0.1522842639593909,90.0,-1
2017,7,11,377,0.8441558441558441,-130.0,-1
2017,7,12,378,0.7596153846153846,115.0,-1
2017,7,13,379,0.7586206896551724,-145.0,-1
2017,7,14,380,0.84375,-15.0,0
2017,7,17,381,0.5094339622641509,25.0,0
2017,7,18,382,-0.8103448275862069,-65.0,0
2017,7,19,383,0.7115384615384616,-5.0,0
2017,7,20,384,-0.3076923076923077,5.0,0
2017,7,21,385,-0.4477611940298508,-55.0,0
2017,7,24,386,-0.4298245614035088,0.0,0
2017,7,25,387,0.8807339449541285,420.0,0
2017,7,26,388,-0.0119047619047619,50.0,0
2017,7,27,389,-0.7897196261682243,280.0,0
2017,7,28,390,0.188034188034188,-255.0,-1
2017,7,31,391,0.8405797101449275,330.0,0
2017,8,1,392,-0.6363636363636364,345.0,-1
2017,8,2,393,0.8357142857142857,-255.0,-1
2017,8,3,394,0.7571428571428571,-15.0,0
2017,8,4,395,-0.967741935483871,90.0,0
2017,8,7,396,0.0,145.0,-1
2017,8,8,397,0.932806324110672,-325.0,-1
2017,8,9,398,0.07100591715976332,-450.0,-1
2017,8,10,399,0.6752136752136753,-400.0,0
2017,8,11,400,-0.5736842105263158,-265.0,-1
2017,8,14,401,0.09782608695652174,530.0,-1
2017,8,15,402,0.6842105263157895,0.0,-1
2017,8,16,403,0.4453781512605042,1045.0,0
2017,8,17,404,-0.2695035460992908,-200.0,0
2017,8,18,405,-0.5972222222222222,0.0,-1
2017,8,21,406,0.825136612021858,205.0,0
2017,8,22,407,-0.456,835.0,-1
2017,8,23,408,0.9322033898305084,-440.0,-1
2017,8,24,409,0.06617647058823529,80.0,-1
2017,8,25,410,0.9303482587064676,150.0,0
2017,8,28,411,-0.5586206896551724,-110.0,0
2017,8,29,412,0.1495327102803738,-485.0,-1
2017,8,30,413,0.8309178743961353,5.0,0
2017,8,31,414,-0.9261363636363636,385.0,0
2017,9,1,415,-0.5535714285714286,330.0,-1
2017,9,4,416,0.7876447876447876,-370.0,-1
2017,9,5,417,0.9022556390977443,710.0,1
2017,9,6,418,-0.5936395759717314,415.0,-1
2017,9,8,419,0.8851851851851852,-25.0,0
2017,9,11,420,-0.6111111111111112,395.0,-1
2017,9,12,421,0.728448275862069,-80.0,-1
2017,9,13,422,0.2287822878228782,-360.0,-1
2017,9,14,423,0.6865671641791045,-350.0,-1
2017,9,15,424,-0.2966101694915254,-25.0,-1
2017,9,18,425,0.824773413897281,-70.0,-1
2017,9,19,426,0.2183908045977012,-5.0,0
2017,9,20,427,0.02392344497607655,95.0,1
2017,9,21,428,-0.09859154929577464,-250.0,0
2017,9,22,429,-0.1754385964912281,-160.0,-1
2017,9,25,430,-0.3154362416107382,-5.0,-1
2017,9,26,431,-0.8391304347826087,220.0,-1
2017,9,27,432,-0.3976608187134503,75.0,1
2017,9,28,433,-0.2760736196319019,-210.0,-1
2017,9,29,434,-0.4076433121019108,330.0,-1
2017,10,2,435,0.6931216931216931,240.0,-1
2017,10,3,436,-0.3414634146341464,335.0,-1
2017,10,4,437,0.8802395209580839,-215.0,-1
2017,10,5,438,-0.0948905109489051,175.0,-1
2017,10,6,439,-0.207977207977208,40.0,0
2017,10,9,440,-0.4007936507936508,330.0,0
2017,10,10,441,-0.2840466926070039,260.0,-1
2017,10,11,442,0.4742268041237113,30.0,0
2017,10,13,443,-0.1517241379310345,310.0,0
2017,10,16,444,-0.1156462585034014,330.0,0
2017,10,17,445,-0.6162790697674418,-55.0,0
2017,10,18,446,-0.554945054945055,935.0,-1
2017,10,19,447,0.335483870967742,-525.0,0
2017,10,20,448,0.1256038647342995,340.0,-1
2017,10,23,449,-0.5033112582781457,330.0,0
2017,10,24,450,-0.8705035971223022,130.0,-1
2017,10,25,451,0.8133971291866029,100.0,1
2017,10,26,452,0.07861635220125786,270.0,1
2017,10,27,453,-0.7316176470588235,250.0,-1
2017,10,30,454,-0.2863436123348018,-225.0,1
2017,10,31,455,-0.5936507936507937,135.0,0
2017,11,1,456,-0.7177033492822966,575.0,1
2017,11,3,457,-0.6927899686520376,370.0,0
2017,11,6,458,-0.1133603238866397,365.0,0
2017,11,7,459,-0.02255639097744361,-45.0,1
2017,11,8,460,-0.93,355.0,-1
2017,11,9,461,0.7969543147208121,-125.0,1
2017,11,10,462,-0.8048780487804879,-215.0,1
2017,11,13,463,-0.288135593220339,-220.0,-1
2017,11,14,464,0.3035714285714285,75.0,1
2017,11,16,465,-0.7831858407079646,355.0,-1
2017,11,17,466,0.643979057591623,-120.0,-1
2017,11,21,467,0.752851711026616,600.0,-1
2017,11,22,468,0.4083333333333333,180.0,-1
2017,11,23,469,-0.138728323699422,-65.0,-1
2017,11,24,470,-0.1005917159763314,200.0,0
2017,11,27,471,-0.8947368421052632,55.0,-1
2017,11,28,472,0.06334841628959276,220.0,-1
2017,11,29,473,-0.06842105263157895,-155.0,1
2017,11,30,474,-0.8067885117493473,330.0,-1
2017,12,1,475,-0.6956521739130435,-195.0,-1
2017,12,4,476,0.4464944649446494,495.0,-1
2017,12,5,477,0.1302816901408451,-60.0,-1
2017,12,6,478,-0.233502538071066,-320.0,-1
2017,12,7,479,0.7951070336391437,-380.0,-1
2017,12,8,480,-0.3567567567567568,770.0,-1
2017,12,11,481,-0.6420454545454546,370.0,0
2017,12,12,482,-0.02564102564102564,-185.0,-1
2017,12,13,483,0.5671077504725898,795.0,1
2017,12,14,484,-0.5824175824175825,-345.0,-1
2017,12,15,485,-0.1028571428571429,-225.0,-1
2017,12,18,486,0.1861471861471861,475.0,-1
2017,12,19,487,0.4743589743589743,-130.0,0
2017,12,20,488,-0.6067415730337079,0.0,-1
2017,12,21,489,0.900523560209424,140.0,-1
2017,12,22,490,0.7581395348837209,-220.0,-1
2017,12,26,491,0.4364640883977901,-255.0,-1
2017,12,27,492,0.7165775401069518,140.0,-1
2017,12,28,493,0.01041666666666667,275.0,0
2018,1,2,494,-0.4042553191489361,255.0,-1
2018,1,3,495,0.8715277777777778,105.0,-1
2018,1,4,496,0.0,220.0,-1
2018,1,5,497,0.4688796680497925,255.0,-1
2018,1,8,498,0.201058201058201,170.0,-1
2018,1,9,499,0.04571428571428571,-110.0,0
2018,1,10,500,-0.5857988165680473,-355.0,-1
2018,1,11,501,-0.4019607843137255,-135.0,-1
2018,1,12,502,0.9583333333333334,-430.0,-1
2018,1,15,503,0.4852941176470588,95.0,-1
2018,1,16,504,0.7786885245901639,195.0,-1
2018,1,17,505,-0.4253731343283582,-35.0,-1
2018,1,18,506,0.8895705521472392,-175.0,0
2018,1,19,507,-0.2419354838709677,195.0,0
2018,1,22,508,0.1044776119402985,-60.0,0
2018,1,23,509,0.5987654320987654,-40.0,0
2018,1,24,510,-0.8064516129032258,200.0,-1
2018,1,26,511,0.9553429027113237,555.0,-1
2018,1,29,512,0.6602209944751382,-270.0,-1
2018,1,30,513,-0.6636363636363637,-495.0,-1
2018,1,31,514,0.5,245.0,-1
2018,2,1,515,0.18125,200.0,-1
2018,2,2,516,0.1258741258741259,-1030.0,-1
2018,2,5,517,-0.3471502590673575,-495.0,-1
2018,2,6,518,-0.7682119205298014,0.0,-1
2018,2,7,519,0.7162329615861215,-445.0,-1
2018,2,8,520,-0.4673366834170855,-415.0,-1
2018,2,9,521,-0.4929577464788732,165.0,-1
2018,2,15,522,0.4251700680272109,765.0,-1
2018,2,16,523,-0.1158536585365854,290.0,-1
2018,2,19,524,0.1111111111111111,250.0,0
2018,2,20,525,-0.2371134020618557,-485.0,-1
2018,2,21,526,0.7241379310344828,-120.0,-1
2018,2,22,527,-0.002762430939226519,405.0,-1
2018,2,23,528,0.416988416988417,455.0,1
2018,2,26,529,0.1162790697674419,440.0,-1
2018,2,27,530,-0.08558558558558559,-325.0,-1
2018,2,28,531,-0.4633204633204633,0.0,-1
2018,3,1,532,-0.7877237851662404,-230.0,-1
2018,3,2,533,0.2181303116147309,-505.0,-1
2018,3,5,534,0.4009779951100245,-200.0,-1
2018,3,6,535,0.1869918699186992,675.0,0
2018,3,7,536,-0.7051282051282052,-455.0,-1
2018,3,8,537,0.3065134099616858,155.0,1
2018,3,9,538,-0.3979591836734694,-180.0,-1
2018,3,12,539,0.8713450292397661,370.0,-1
2018,3,13,540,0.04958677685950413,280.0,1
2018,3,14,541,-0.4404332129963899,435.0,-1
2018,3,15,542,-0.6895306859205776,50.0,-1
2018,3,16,543,-0.6036363636363636,-260.0,-1
2018,3,19,544,-0.4681818181818182,-400.0,-1
2018,3,20,545,0.05853658536585366,210.0,0
2018,3,21,546,-0.2420382165605096,-150.0,-1
2018,3,22,547,0.75,-200.0,-1
2018,3,23,548,-0.5384615384615384,-295.0,-1
2018,3,26,549,0.4210526315789473,715.0,1
2018,3,27,550,-0.003773584905660377,280.0,1
2018,3,28,551,-0.9354838709677419,-50.0,-1
2018,3,29,552,0.3029045643153527,420.0,-1
